curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
param,7,19,475000,622592,mid,generalization_combined,,,,,216.51145160365084,0.55,0.85,282.1
param,7,20,500000,655360,final,generalization_combined,,,,,200.67418592820422,0.5866666666666668,0.835,276.7316666666667
param,8,1,25000,32768,mid,generalization_combined,,,,,-183.485354091969,0.0,0.0,389.84999999999997
param,8,2,50000,65536,mid,generalization_combined,,,,,-208.37537418428136,0.0,0.0,599.0333333333333
param,8,3,75000,98304,mid,generalization_combined,,,,,-181.17083287261264,0.0,0.0,724.1333333333332
param,8,4,100000,131072,mid,generalization_combined,,,,,-139.78435363086487,0.0,0.0,947.6666666666667
param,8,5,125000,163840,mid,generalization_combined,,,,,-123.93600858679723,0.0,0.016666666666666666,980.9833333333333
param,8,6,150000,196608,mid,generalization_combined,,,,,-104.03915967199185,0.05,0.06666666666666667,957.2666666666667
param,8,7,175000,229376,mid,generalization_combined,,,,,-83.88772861156113,0.03333333333333333,0.05,950.7166666666667
param,8,8,200000,262144,mid,generalization_combined,,,,,-36.27689127269352,0.16666666666666666,0.25,895.5
param,8,9,225000,294912,mid,generalization_combined,,,,,-48.86863697851926,0.21666666666666667,0.31666666666666665,831.3499999999999
param,8,10,250000,327680,mid,generalization_combined,,,,,9.52677626130998,0.36666666666666664,0.5166666666666666,695.5
param,8,11,275000,360448,mid,generalization_combined,,,,,94.35794019821034,0.5,0.6333333333333333,624.5166666666667
param,8,12,300000,393216,mid,generalization_combined,,,,,124.11614465000281,0.55,0.7833333333333334,549.9166666666667
param,8,13,325000,425984,mid,generalization_combined,,,,,178.08777080955178,0.6166666666666667,0.8666666666666667,503.01666666666665
param,8,14,350000,458752,mid,generalization_combined,,,,,201.24231399062825,0.5999999999999999,0.8500000000000001,463.29999999999995
param,8,15,375000,491520,mid,generalization_combined,,,,,202.28733661547932,0.6,0.7666666666666666,516.0666666666666
param,8,16,400000,524288,mid,generalization_combined,,,,,220.14513079954082,0.5833333333333333,0.8333333333333333,459.1666666666667
param,8,17,425000,557056,mid,generalization_combined,,,,,215.32046779887543,0.6499999999999999,0.8500000000000001,450.35
param,8,18,450000,589824,mid,generalization_combined,,,,,239.88497831040422,0.75,0.9166666666666666,440.7833333333333
param,8,19,475000,622592,mid,generalization_combined,,,,,244.38274270736798,0.7166666666666668,0.9,415.1166666666667
param,8,20,500000,655360,final,generalization_combined,,,,,225.76910793529467,0.6416666666666666,0.905,357.71000000000004
