curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,mean_return,mean_success,mean_length
joint,7,9,225000,294912,mid,unseen_range,47.15037304829641,0.7666666666666666,749.6666666666666
joint,7,10,250000,327680,mid,unseen_range,28.183319216912576,0.7333333333333334,706.9666666666667
joint,7,11,275000,360448,mid,unseen_range,68.69665542559478,0.8333333333333334,616.1666666666666
joint,7,12,300000,393216,mid,unseen_range,167.07496955398605,0.9333333333333332,481.73333333333335
joint,7,13,325000,425984,mid,unseen_range,142.47968098952552,0.8333333333333334,453.90000000000003
joint,7,14,350000,458752,mid,unseen_range,163.35786261477824,0.8333333333333334,398.0
joint,7,15,375000,491520,mid,unseen_range,165.34637665422466,0.8666666666666667,409.3
joint,7,16,400000,524288,mid,unseen_range,178.83249794048166,0.9333333333333332,356.0333333333333
joint,7,17,425000,557056,mid,unseen_range,176.31661570202664,0.9,422.73333333333335
joint,7,18,450000,589824,mid,unseen_range,169.70026626652364,0.8666666666666667,364.23333333333335
joint,7,19,475000,622592,mid,unseen_range,163.69127712827682,0.7666666666666666,433.26666666666665
joint,7,20,500000,655360,final,unseen_range,202.31920663785664,0.9233333333333333,361.8233333333333
joint,8,1,25000,32768,mid,unseen_range,-193.45131072971756,0.9666666666666667,416.3666666666666
joint,8,2,50000,65536,mid,unseen_range,-230.11709457875693,0.9666666666666667,366.0333333333333
joint,8,3,75000,98304,mid,unseen_range,-222.83135303412666,0.8333333333333334,482.93333333333334
joint,8,4,100000,131072,mid,unseen_range,-169.1392009548138,0.2333333333333333,806.0
joint,8,5,125000,163840,mid,unseen_range,-150.31172408798082,0.09999999999999999,914.7333333333332
joint,8,6,150000,196608,mid,unseen_range,-139.83172084960702,0.13333333333333333,910.2333333333332
joint,8,7,175000,229376,mid,unseen_range,-123.90656115462046,0.10000000000000002,939.8666666666667
joint,8,8,200000,262144,mid,unseen_range,-82.70661082772362,0.13333333333333333,900.6666666666666
joint,8,9,225000,294912,mid,unseen_range,-54.595509159969566,0.3666666666666667,848.8000000000001
joint,8,10,250000,327680,mid,unseen_range,112.62021909302608,0.8333333333333334,632.4666666666667
joint,8,11,275000,360448,mid,unseen_range,158.2187817289147,0.9,521.1333333333333
joint,8,12,300000,393216,mid,unseen_range,137.17942224355068,0.9,475.5
joint,8,13,325000,425984,mid,unseen_range,182.15782950781758,0.9,461.3666666666666
joint,8,14,350000,458752,mid,unseen_range,152.29502784355233,0.9666666666666667,387.0333333333333
joint,8,15,375000,491520,mid,unseen_range,180.76667843814494,0.9,376.59999999999997
joint,8,16,400000,524288,mid,unseen_range,198.1711864554603,0.9666666666666667,333.9666666666667
joint,8,17,425000,557056,mid,unseen_range,168.6375638934301,0.9,277.59999999999997
joint,8,18,450000,589824,mid,unseen_range,189.86856611555518,0.9666666666666667,290.73333333333335
joint,8,19,475000,622592,mid,unseen_range,194.76304283778006,0.9666666666666667,263.9666666666667
joint,8,20,500000,655360,final,unseen_range,182.58095229587332,0.93,292.74666666666667
joint,9,1,25000,32768,mid,unseen_range,-103.15930092424485,0.9666666666666667,238.4333333333333
joint,9,2,50000,65536,mid,unseen_range,-194.59029420239483,0.8000000000000002,541.1
joint,9,3,75000,98304,mid,unseen_range,-162.57094813744357,0.5666666666666667,636.0666666666667
joint,9,4,100000,131072,mid,unseen_range,-138.82121401617576,0.16666666666666666,886.4666666666667
joint,9,5,125000,163840,mid,unseen_range,-129.6197739290156,0.06666666666666667,944.5
joint,9,6,150000,196608,mid,unseen_range,-121.40580160955142,0.10000000000000002,938.5
joint,9,7,175000,229376,mid,unseen_range,-44.17716278242182,0.3,900.6666666666666
joint,9,8,200000,262144,mid,unseen_range,48.56154858190455,0.6333333333333333,804.4666666666667
joint,9,9,225000,294912,mid,unseen_range,74.1404123947741,0.7666666666666666,679.3000000000001
joint,9,10,250000,327680,mid,unseen_range,165.7185726523542,0.9333333333333332,448.3666666666666
joint,9,11,275000,360448,mid,unseen_range,124.19845475237621,1.0,422.3666666666666
joint,9,12,300000,393216,mid,unseen_range,141.9232027528527,0.9666666666666667,400.56666666666666
joint,9,13,325000,425984,mid,unseen_range,129.0801578686572,0.9,403.3333333333333
joint,9,14,350000,458752,mid,unseen_range,154.77083495148068,1.0,376.8333333333333
joint,9,15,375000,491520,mid,unseen_range,172.10320710819153,0.9333333333333332,336.3666666666666
joint,9,16,400000,524288,mid,unseen_range,203.78354503677465,0.9666666666666667,329.3333333333333
joint,9,17,425000,557056,mid,unseen_range,147.78498480561606,1.0,308.93333333333334
joint,9,18,450000,589824,mid,unseen_range,186.9340865079123,0.9666666666666667,284.2
joint,9,19,475000,622592,mid,unseen_range,200.89491564648264,0.9333333333333332,320.56666666666666
joint,9,20,500000,655360,final,unseen_range,174.53707137389964,0.9066666666666667,297.77000000000004
param,0,1,25000,32768,mid,unseen_range,-335.1440343055874,1.0,299.1
param,0,2,50000,65536,mid,unseen_range,-307.2125134534833,0.6333333333333333,545.6999999999999
param,0,3,75000,98304,mid,unseen_range,-285.94273848763504,0.6666666666666666,580.0333333333334
param,0,4,100000,131072,mid,unseen_range,-250.128031960861,0.13333333333333333,917.6999999999999
param,0,5,125000,163840,mid,unseen_range,-188.84246161764068,0.06666666666666667,942.4333333333334
param,0,6,150000,196608,mid,unseen_range,-72.43498687538614,0.39999999999999997,792.7333333333332
param,0,7,175000,229376,mid,unseen_range,49.213275488748614,0.5666666666666668,782.0666666666666
param,0,8,200000,262144,mid,unseen_range,82.6905255165226,0.8666666666666667,598.6333333333333
param,0,9,225000,294912,mid,unseen_range,85.6277644261811,0.8333333333333334,531.3666666666667
param,0,10,250000,327680,mid,unseen_range,73.51770676217261,1.0,387.6666666666667
param,0,11,275000,360448,mid,unseen_range,101.79555144653858,0.9333333333333332,403.26666666666665
param,0,12,300000,393216,mid,unseen_range,122.40466746960762,0.9666666666666667,293.2
param,0,13,325000,425984,mid,unseen_range,98.14824337606531,1.0,295.43333333333334
param,0,14,350000,458752,mid,unseen_range,101.55634470847856,0.9666666666666667,279.8
param,0,15,375000,491520,mid,unseen_range,133.56490659487824,1.0,281.96666666666664
param,0,16,400000,524288,mid,unseen_range,133.27126650943657,1.0,251.4666666666667
param,0,17,425000,557056,mid,unseen_range,158.68974389566526,1.0,318.03333333333336
param,0,18,450000,589824,mid,unseen_range,164.96171978848784,0.9333333333333332,333.3666666666667
param,0,19,475000,622592,mid,unseen_range,184.55575353860004,0.9666666666666667,310.59999999999997
param,0,20,500000,655360,final,unseen_range,193.84397468770445,0.8933333333333334,343.42
param,1,1,25000,32768,mid,unseen_range,-79.37014176754747,1.0,214.86666666666667
param,1,2,50000,65536,mid,unseen_range,-165.291695334156,1.0,321.6333333333334
param,1,3,75000,98304,mid,unseen_range,-212.56455839583552,0.9333333333333332,463.0
param,1,4,100000,131072,mid,unseen_range,-211.8179062363425,0.6999999999999998,763.3333333333334
param,1,5,125000,163840,mid,unseen_range,-151.09264475204498,0.13333333333333333,926.4666666666667
param,1,6,150000,196608,mid,unseen_range,-107.7815693197477,0.19999999999999998,950.4666666666667
param,1,7,175000,229376,mid,unseen_range,-80.57027819907732,0.4000000000000001,784.1
param,1,8,200000,262144,mid,unseen_range,-10.454352971148253,0.5666666666666667,714.6
param,1,9,225000,294912,mid,unseen_range,9.34632960643215,0.8333333333333334,456.7
param,1,10,250000,327680,mid,unseen_range,55.40583125823,0.7666666666666666,524.6333333333333
param,1,11,275000,360448,mid,unseen_range,42.6096769091201,0.7000000000000001,576.9
param,1,12,300000,393216,mid,unseen_range,86.08071854719309,0.7333333333333334,567.4666666666667
param,1,13,325000,425984,mid,unseen_range,109.19112509773122,0.9,402.2
param,1,14,350000,458752,mid,unseen_range,151.4080176558144,0.9,424.4666666666667
param,1,15,375000,491520,mid,unseen_range,170.50866235246426,1.0,297.3666666666666
param,1,16,400000,524288,mid,unseen_range,131.9207718025713,0.9666666666666667,292.56666666666666
param,1,17,425000,557056,mid,unseen_range,188.11359805883956,0.9333333333333332,333.03333333333336
param,1,18,450000,589824,mid,unseen_range,189.69201095716156,0.9666666666666667,349.6000000000001
param,1,19,475000,622592,mid,unseen_range,161.60316263544613,1.0,298.93333333333334
param,1,20,500000,655360,final,unseen_range,196.52578771134282,0.93,349.3333333333333
param,2,1,25000,32768,mid,unseen_range,-384.19035660295145,0.9333333333333332,436.0333333333333
param,2,2,50000,65536,mid,unseen_range,-271.50762140410626,0.8333333333333334,469.3333333333333
param,2,3,75000,98304,mid,unseen_range,-261.3516720535772,0.7666666666666666,479.5333333333333
param,2,4,100000,131072,mid,unseen_range,-205.79680331428744,0.46666666666666673,674.5333333333333
param,2,5,125000,163840,mid,unseen_range,-157.40609607971328,0.23333333333333336,796.4
param,2,6,150000,196608,mid,unseen_range,-108.08015437203528,0.2333333333333333,848.7666666666668
param,2,7,175000,229376,mid,unseen_range,-12.308638543968856,0.9,523.3000000000001
param,2,8,200000,262144,mid,unseen_range,3.261946572961397,0.8666666666666667,449.73333333333335
param,2,9,225000,294912,mid,unseen_range,52.49168758757361,0.9666666666666667,437.3
param,2,10,250000,327680,mid,unseen_range,116.52694217441378,0.9333333333333332,457.7
param,2,11,275000,360448,mid,unseen_range,117.52937823779921,0.9333333333333332,343.8999999999999
param,2,12,300000,393216,mid,unseen_range,162.09710800109278,0.9333333333333332,364.7
param,2,13,325000,425984,mid,unseen_range,157.63971848456708,0.9,338.56666666666666
param,2,14,350000,458752,mid,unseen_range,158.9430286967914,0.9666666666666667,310.8666666666667
param,2,15,375000,491520,mid,unseen_range,151.3236279797338,0.9333333333333332,306.1666666666667
param,2,16,400000,524288,mid,unseen_range,163.9711523373866,0.9,288.76666666666665
param,2,17,425000,557056,mid,unseen_range,191.07966710407945,0.9666666666666667,293.2
param,2,18,450000,589824,mid,unseen_range,181.15888363307172,0.9333333333333332,314.8
param,2,19,475000,622592,mid,unseen_range,156.775174449204,0.9,301.93333333333334
param,2,20,500000,655360,final,unseen_range,189.35057073575945,0.9133333333333334,302.2033333333333
param,3,1,25000,32768,mid,unseen_range,-15.198812071332199,1.0,139.83333333333334
param,3,2,50000,65536,mid,unseen_range,-48.07542667909985,1.0,245.6
param,3,3,75000,98304,mid,unseen_range,-45.43668948915965,1.0,285.46666666666664
param,3,4,100000,131072,mid,unseen_range,-65.20764409311671,1.0,429.1666666666667
param,3,5,125000,163840,mid,unseen_range,14.84996883246175,0.9,645.6
param,3,6,150000,196608,mid,unseen_range,15.059049446975978,0.6,819.8000000000001
param,3,7,175000,229376,mid,unseen_range,17.46367871487961,0.7999999999999999,734.8000000000001
param,3,8,200000,262144,mid,unseen_range,1.4393523028562996,0.9,534.9
param,3,9,225000,294912,mid,unseen_range,6.497414616051169,1.0,387.5333333333333
param,3,10,250000,327680,mid,unseen_range,60.364802089870956,0.9,505.26666666666665
param,3,11,275000,360448,mid,unseen_range,140.65333674910835,0.9333333333333332,455.03333333333336
param,3,12,300000,393216,mid,unseen_range,100.59768694671902,0.9333333333333332,423.59999999999997
param,3,13,325000,425984,mid,unseen_range,168.2126356157059,0.9,408.93333333333334
param,3,14,350000,458752,mid,unseen_range,189.1507298667083,1.0,327.3333333333333
param,3,15,375000,491520,mid,unseen_range,143.6544255049792,1.0,267.73333333333335
param,3,16,400000,524288,mid,unseen_range,145.9958310354679,0.9333333333333332,294.6333333333334
param,3,17,425000,557056,mid,unseen_range,159.62473677999546,1.0,257.43333333333334
param,3,18,450000,589824,mid,unseen_range,198.23997343347074,0.9333333333333332,290.7
param,3,19,475000,622592,mid,unseen_range,181.72750171786984,0.9666666666666667,244.73333333333335
param,3,20,500000,655360,final,unseen_range,179.4454996979098,0.9366666666666666,263.51
param,4,1,25000,32768,mid,unseen_range,-197.1483248629772,1.0,341.93333333333334
param,4,2,50000,65536,mid,unseen_range,-222.83843620871266,0.9333333333333332,412.6666666666667
param,4,3,75000,98304,mid,unseen_range,-199.17691965871393,0.7333333333333334,560.1
param,4,4,100000,131072,mid,unseen_range,-150.4144562821059,0.06666666666666667,940.4
param,4,5,125000,163840,mid,unseen_range,-113.55831624379287,0.10000000000000002,928.9666666666667
param,4,6,150000,196608,mid,unseen_range,-102.83591696920628,0.20000000000000004,881.2333333333332
param,4,7,175000,229376,mid,unseen_range,-15.516634506803678,0.3333333333333333,849.0333333333333
param,4,8,200000,262144,mid,unseen_range,104.26269543955101,0.8333333333333334,651.5333333333333
param,4,9,225000,294912,mid,unseen_range,153.62250219463402,0.9666666666666667,520.5666666666667
param,4,10,250000,327680,mid,unseen_range,186.91364388423494,1.0,412.73333333333335
param,4,11,275000,360448,mid,unseen_range,181.14510835263718,0.9666666666666667,348.1666666666667
param,4,12,300000,393216,mid,unseen_range,154.92518597516639,0.9,329.90000000000003
param,4,13,325000,425984,mid,unseen_range,189.97907067787847,1.0,307.5333333333333
param,4,14,350000,458752,mid,unseen_range,181.84994562424265,1.0,267.8666666666667
param,4,15,375000,491520,mid,unseen_range,184.71383196717045,1.0,271.56666666666666
param,4,16,400000,524288,mid,unseen_range,167.72357848459282,1.0,228.1
param,4,17,425000,557056,mid,unseen_range,147.72743938529325,0.9666666666666667,254.86666666666665
param,4,18,450000,589824,mid,unseen_range,181.9353612780125,0.9333333333333332,270.7333333333333
param,4,19,475000,622592,mid,unseen_range,176.72420970397982,0.9333333333333332,248.73333333333335
param,4,20,500000,655360,final,unseen_range,180.4258915265099,0.9133333333333334,263.68666666666667
param,5,1,25000,32768,mid,unseen_range,-97.09516932518211,1.0,319.2
param,5,2,50000,65536,mid,unseen_range,-212.65458166266134,0.9666666666666667,420.23333333333335
param,5,3,75000,98304,mid,unseen_range,-167.62204286690678,0.6666666666666666,607.4
param,5,4,100000,131072,mid,unseen_range,-142.7040160559826,0.3,814.4666666666667
param,5,5,125000,163840,mid,unseen_range,-156.68052895304598,0.26666666666666666,901.1999999999999
param,5,6,150000,196608,mid,unseen_range,-110.10664946656955,0.06666666666666667,989.3000000000001
param,5,7,175000,229376,mid,unseen_range,-36.5741549346909,0.3666666666666667,850.3333333333334
param,5,8,200000,262144,mid,unseen_range,-40.464848751673784,0.4333333333333333,769.0666666666666
param,5,9,225000,294912,mid,unseen_range,-45.818903186065,0.4000000000000001,757.4
param,5,10,250000,327680,mid,unseen_range,-8.998235332551404,0.4666666666666666,680.8666666666667
param,5,11,275000,360448,mid,unseen_range,69.73679294721079,0.8666666666666667,541.1333333333333
param,5,12,300000,393216,mid,unseen_range,125.67368654874053,0.8666666666666667,486.09999999999997
param,5,13,325000,425984,mid,unseen_range,121.82353725907289,0.9,517.3666666666667
param,5,14,350000,458752,mid,unseen_range,155.17537561753355,1.0,337.03333333333336
param,5,15,375000,491520,mid,unseen_range,126.85030414169796,0.9333333333333332,322.26666666666665
param,5,16,400000,524288,mid,unseen_range,140.8690606676039,0.9666666666666667,324.76666666666665
param,5,17,425000,557056,mid,unseen_range,149.9271945974101,0.9333333333333332,327.7333333333333
param,5,18,450000,589824,mid,unseen_range,137.61830242754908,0.9333333333333332,288.40000000000003
param,5,19,475000,622592,mid,unseen_range,173.31821711038586,0.9666666666666667,289.8666666666667
param,5,20,500000,655360,final,unseen_range,156.08593310206138,0.9066666666666666,314.8833333333333
param,6,1,25000,32768,mid,unseen_range,-207.64873695361118,1.0,223.19999999999996
param,6,2,50000,65536,mid,unseen_range,-244.21912636234705,0.8666666666666667,579.1333333333333
param,6,3,75000,98304,mid,unseen_range,-221.78978953783613,0.3,813.4666666666666
param,6,4,100000,131072,mid,unseen_range,-192.73193068604374,0.03333333333333333,974.5333333333333
param,6,5,125000,163840,mid,unseen_range,-146.12306986190356,0.0,1000.0
param,6,6,150000,196608,mid,unseen_range,-62.17547264454915,0.19999999999999998,922.6666666666666
param,6,7,175000,229376,mid,unseen_range,94.02156727051475,0.7333333333333334,701.1666666666666
param,6,8,200000,262144,mid,unseen_range,119.00953280958208,0.9,506.43333333333334
param,6,9,225000,294912,mid,unseen_range,158.69486449931912,0.9,494.0
param,6,10,250000,327680,mid,unseen_range,103.14303053576673,0.8666666666666667,432.76666666666665
param,6,11,275000,360448,mid,unseen_range,167.8283392809354,0.9333333333333332,422.40000000000003
param,6,12,300000,393216,mid,unseen_range,159.54244587317064,0.8666666666666667,426.8666666666666
param,6,13,325000,425984,mid,unseen_range,156.8928960783219,0.9333333333333332,439.3333333333333
param,6,14,350000,458752,mid,unseen_range,165.8271062461507,1.0,306.53333333333336
param,6,15,375000,491520,mid,unseen_range,160.8673935453473,0.9666666666666667,340.03333333333336
